Student_ID,Name,Date,Course_Code,Attendance(%),Attended_Class,Division,Faculty,Classes_Attended_Past_10_Days,Overall_Attendance(%)
01fe22bcs836,Vivaan Deshmukh,2024-11-12,ELE-128,54.66,0,C,Prof. Aditi Verma,4,40.0
01fe22bcs836,Vivaan Deshmukh,2024-11-13,ELE-128,75.84,0,C,Prof. Aditi Verma,4,40.0
01fe22bcs836,Vivaan Deshmukh,2024-11-14,ELE-128,87.82,1,C,Prof. Aditi Verma,4,40.0
01fe22bcs836,Vivaan Deshmukh,2024-11-15,ELE-128,56.72,1,C,Prof. Aditi Verma,4,40.0
01fe22bcs836,Vivaan Deshmukh,2024-11-16,ELE-128,66.87,0,C,Prof. Aditi Verma,4,40.0
01fe22bcs836,Vivaan Deshmukh,2024-11-17,ELE-128,62.67,0,C,Prof. Aditi Verma,4,40.0
01fe22bcs924,Aditya Verma,2024-11-08,COM-349,50.12,0,E,Dr. Priya Gupta,5,50.0
01fe22bcs924,Aditya Verma,2024-11-09,COM-349,67.31,1,E,Dr. Priya Gupta,5,50.0
01fe22bcs924,Aditya Verma,2024-11-10,COM-349,54.96,0,E,Dr. Priya Gupta,5,50.0
01fe22bcs924,Aditya Verma,2024-11-11,COM-349,50.28,1,E,Dr. Priya Gupta,5,50.0
01fe22bcs924,Aditya Verma,2024-11-12,COM-349,95.65,0,E,Dr. Priya Gupta,5,50.0
01fe22bcs924,Aditya Verma,2024-11-13,COM-349,86.06,1,E,Dr. Priya Gupta,5,50.0
01fe22bcs924,Aditya Verma,2024-11-14,COM-349,68.33,1,E,Dr. Priya Gupta,5,50.0
01fe22bcs924,Aditya Verma,2024-11-15,COM-349,73.93,0,E,Dr. Priya Gupta,5,50.0
01fe22bcs924,Aditya Verma,2024-11-16,COM-349,91.49,0,E,Dr. Priya Gupta,5,50.0
01fe22bcs924,Aditya Verma,2024-11-17,COM-349,69.6,1,E,Dr. Priya Gupta,5,50.0
01fe22bcs924,Aditya Verma,2024-11-08,INF-519,50.63,1,E,Dr. Priya Gupta,6,60.0
01fe22bcs924,Aditya Verma,2024-11-09,INF-519,92.46,0,E,Dr. Priya Gupta,6,60.0
01fe22bcs924,Aditya Verma,2024-11-10,INF-519,57.6,1,E,Dr. Priya Gupta,6,60.0
01fe22bcs924,Aditya Verma,2024-11-11,INF-519,55.79,1,E,Dr. Priya Gupta,6,60.0
01fe22bcs924,Aditya Verma,2024-11-12,INF-519,91.06,1,E,Dr. Priya Gupta,6,60.0
01fe22bcs924,Aditya Verma,2024-11-13,INF-519,77.33,0,E,Dr. Priya Gupta,6,60.0
01fe22bcs924,Aditya Verma,2024-11-14,INF-519,55.55,1,E,Dr. Priya Gupta,6,60.0
01fe22bcs924,Aditya Verma,2024-11-15,INF-519,99.36,1,E,Dr. Priya Gupta,6,60.0
01fe22bcs924,Aditya Verma,2024-11-16,INF-519,82.74,0,E,Dr. Priya Gupta,6,60.0
01fe22bcs924,Aditya Verma,2024-11-17,INF-519,57.07,0,E,Dr. Priya Gupta,6,60.0
01fe22bcs286,Tanvi Chopra,2024-11-08,COM-874,80.56,0,E,Prof. Neha Reddy,6,60.0
01fe22bcs286,Tanvi Chopra,2024-11-09,COM-874,68.12,1,E,Prof. Neha Reddy,6,60.0
01fe22bcs286,Tanvi Chopra,2024-11-10,COM-874,82.85,1,E,Prof. Neha Reddy,6,60.0
01fe22bcs286,Tanvi Chopra,2024-11-11,COM-874,76.06,0,E,Prof. Neha Reddy,6,60.0
01fe22bcs286,Tanvi Chopra,2024-11-12,COM-874,82.17,1,E,Prof. Neha Reddy,6,60.0
01fe22bcs286,Tanvi Chopra,2024-11-13,COM-874,73.12,1,E,Prof. Neha Reddy,6,60.0
01fe22bcs286,Tanvi Chopra,2024-11-14,COM-874,83.22,1,E,Prof. Neha Reddy,6,60.0
01fe22bcs286,Tanvi Chopra,2024-11-15,COM-874,79.43,0,E,Prof. Neha Reddy,6,60.0
01fe22bcs286,Tanvi Chopra,2024-11-16,COM-874,72.36,1,E,Prof. Neha Reddy,6,60.0
01fe22bcs286,Tanvi Chopra,2024-11-17,COM-874,88.02,0,E,Prof. Neha Reddy,6,60.0
01fe22bcs286,Tanvi Chopra,2024-11-08,COM-349,95.37,0,E,Prof. Neha Reddy,5,50.0
01fe22bcs286,Tanvi Chopra,2024-11-09,COM-349,81.31,0,E,Prof. Neha Reddy,5,50.0
01fe22bcs286,Tanvi Chopra,2024-11-10,COM-349,54.36,0,E,Prof. Neha Reddy,5,50.0
01fe22bcs286,Tanvi Chopra,2024-11-11,COM-349,83.33,1,E,Prof. Neha Reddy,5,50.0
01fe22bcs286,Tanvi Chopra,2024-11-12,COM-349,62.01,0,E,Prof. Neha Reddy,5,50.0
01fe22bcs286,Tanvi Chopra,2024-11-13,COM-349,90.51,1,E,Prof. Neha Reddy,5,50.0
01fe22bcs286,Tanvi Chopra,2024-11-14,COM-349,81.28,1,E,Prof. Neha Reddy,5,50.0
01fe22bcs286,Tanvi Chopra,2024-11-15,COM-349,59.95,0,E,Prof. Neha Reddy,5,50.0
01fe22bcs286,Tanvi Chopra,2024-11-16,COM-349,84.73,1,E,Prof. Neha Reddy,5,50.0
01fe22bcs286,Tanvi Chopra,2024-11-17,COM-349,70.67,1,E,Prof. Neha Reddy,5,50.0
01fe22bcs663,Tanvi Rao,2024-11-08,MEC-427,60.23,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-09,MEC-427,97.82,0,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-10,MEC-427,80.01,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-11,MEC-427,51.35,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-12,MEC-427,81.15,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-13,MEC-427,85.2,0,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-14,MEC-427,63.76,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-15,MEC-427,61.46,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-16,MEC-427,79.17,0,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-17,MEC-427,50.07,0,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-08,COM-349,68.19,0,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-09,COM-349,76.71,0,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-10,COM-349,57.45,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-11,COM-349,65.86,0,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-12,COM-349,99.61,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-13,COM-349,81.26,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-14,COM-349,81.33,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-15,COM-349,83.97,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-16,COM-349,79.29,1,D,Dr. Priya Gupta,6,60.0
01fe22bcs663,Tanvi Rao,2024-11-17,COM-349,70.19,0,D,Dr. Priya Gupta,6,60.0
01fe22bcs733,Ayaan Kumar,2024-11-08,COM-874,51.78,1,B,Prof. Neha Reddy,5,50.0
01fe22bcs733,Ayaan Kumar,2024-11-09,COM-874,65.52,1,B,Prof. Neha Reddy,5,50.0
01fe22bcs733,Ayaan Kumar,2024-11-10,COM-874,55.47,1,B,Prof. Neha Reddy,5,50.0
01fe22bcs733,Ayaan Kumar,2024-11-11,COM-874,95.33,0,B,Prof. Neha Reddy,5,50.0
01fe22bcs733,Ayaan Kumar,2024-11-12,COM-874,87.17,1,B,Prof. Neha Reddy,5,50.0
01fe22bcs733,Ayaan Kumar,2024-11-13,COM-874,53.78,0,B,Prof. Neha Reddy,5,50.0
01fe22bcs733,Ayaan Kumar,2024-11-14,COM-874,83.34,1,B,Prof. Neha Reddy,5,50.0
01fe22bcs733,Ayaan Kumar,2024-11-15,COM-874,85.1,0,B,Prof. Neha Reddy,5,50.0
01fe22bcs733,Ayaan Kumar,2024-11-16,COM-874,95.65,0,B,Prof. Neha Reddy,5,50.0
01fe22bcs733,Ayaan Kumar,2024-11-17,COM-874,93.36,0,B,Prof. Neha Reddy,5,50.0
01fe22bcs733,Ayaan Kumar,2024-11-08,INF-519,56.27,0,B,Prof. Neha Reddy,3,30.0
01fe22bcs733,Ayaan Kumar,2024-11-09,INF-519,63.05,1,B,Prof. Neha Reddy,3,30.0
01fe22bcs733,Ayaan Kumar,2024-11-10,INF-519,71.12,0,B,Prof. Neha Reddy,3,30.0
01fe22bcs733,Ayaan Kumar,2024-11-11,INF-519,64.54,0,B,Prof. Neha Reddy,3,30.0
01fe22bcs733,Ayaan Kumar,2024-11-12,INF-519,82.32,0,B,Prof. Neha Reddy,3,30.0
01fe22bcs733,Ayaan Kumar,2024-11-13,INF-519,62.91,0,B,Prof. Neha Reddy,3,30.0
01fe22bcs733,Ayaan Kumar,2024-11-14,INF-519,96.91,1,B,Prof. Neha Reddy,3,30.0
01fe22bcs733,Ayaan Kumar,2024-11-15,INF-519,56.66,0,B,Prof. Neha Reddy,3,30.0
01fe22bcs733,Ayaan Kumar,2024-11-16,INF-519,81.77,1,B,Prof. Neha Reddy,3,30.0
01fe22bcs733,Ayaan Kumar,2024-11-17,INF-519,96.12,0,B,Prof. Neha Reddy,3,30.0
01fe22bcs258,Niharika Deshmukh,2024-11-08,MEC-427,66.51,0,C,Dr. Ramesh Sharma,4,40.0
01fe22bcs258,Niharika Deshmukh,2024-11-09,MEC-427,72.58,1,C,Dr. Ramesh Sharma,4,40.0
01fe22bcs258,Niharika Deshmukh,2024-11-10,MEC-427,64.15,0,C,Dr. Ramesh Sharma,4,40.0
01fe22bcs258,Niharika Deshmukh,2024-11-11,MEC-427,87.79,0,C,Dr. Ramesh Sharma,4,40.0
01fe22bcs258,Niharika Deshmukh,2024-11-12,MEC-427,51.45,0,C,Dr. Ramesh Sharma,4,40.0
01fe22bcs258,Niharika Deshmukh,2024-11-13,MEC-427,97.88,1,C,Dr. Ramesh Sharma,4,40.0
01fe22bcs258,Niharika Deshmukh,2024-11-14,MEC-427,95.07,1,C,Dr. Ramesh Sharma,4,40.0
01fe22bcs258,Niharika Deshmukh,2024-11-15,MEC-427,97.53,0,C,Dr. Ramesh Sharma,4,40.0
01fe22bcs258,Niharika Deshmukh,2024-11-16,MEC-427,79.98,0,C,Dr. Ramesh Sharma,4,40.0
01fe22bcs258,Niharika Deshmukh,2024-11-17,MEC-427,59.56,1,C,Dr. Ramesh Sharma,4,40.0
01fe22bcs258,Niharika Deshmukh,2024-11-08,ELE-128,74.79,1,C,Dr. Ramesh Sharma,5,50.0
01fe22bcs258,Niharika Deshmukh,2024-11-09,ELE-128,85.69,1,C,Dr. Ramesh Sharma,5,50.0
01fe22bcs258,Niharika Deshmukh,2024-11-10,ELE-128,76.24,1,C,Dr. Ramesh Sharma,5,50.0
01fe22bcs258,Niharika Deshmukh,2024-11-11,ELE-128,63.59,0,C,Dr. Ramesh Sharma,5,50.0
01fe22bcs258,Niharika Deshmukh,2024-11-12,ELE-128,75.74,0,C,Dr. Ramesh Sharma,5,50.0
01fe22bcs258,Niharika Deshmukh,2024-11-13,ELE-128,65.45,0,C,Dr. Ramesh Sharma,5,50.0
01fe22bcs258,Niharika Deshmukh,2024-11-14,ELE-128,84.24,0,C,Dr. Ramesh Sharma,5,50.0
01fe22bcs258,Niharika Deshmukh,2024-11-15,ELE-128,85.64,0,C,Dr. Ramesh Sharma,5,50.0
01fe22bcs258,Niharika Deshmukh,2024-11-16,ELE-128,75.5,1,C,Dr. Ramesh Sharma,5,50.0
01fe22bcs258,Niharika Deshmukh,2024-11-17,ELE-128,50.26,1,C,Dr. Ramesh Sharma,5,50.0
01fe22bcs842,Vanya Menon,2024-11-08,ELE-128,89.72,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-09,ELE-128,96.75,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-10,ELE-128,68.2,1,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-11,ELE-128,59.19,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-12,ELE-128,70.04,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-13,ELE-128,75.58,1,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-14,ELE-128,73.07,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-15,ELE-128,62.06,1,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-16,ELE-128,87.42,1,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-17,ELE-128,73.25,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-08,INF-519,63.36,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-09,INF-519,77.32,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-10,INF-519,59.87,1,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-11,INF-519,70.0,1,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-12,INF-519,78.29,1,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-13,INF-519,81.55,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-14,INF-519,53.74,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-15,INF-519,64.34,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-16,INF-519,97.99,0,D,Prof. Neha Reddy,4,40.0
01fe22bcs842,Vanya Menon,2024-11-17,INF-519,82.89,1,D,Prof. Neha Reddy,4,40.0
01fe22bcs230,Avni Rao,2024-11-08,ELE-128,50.77,1,E,Prof. Aditi Verma,3,30.0
01fe22bcs230,Avni Rao,2024-11-09,ELE-128,53.13,0,E,Prof. Aditi Verma,3,30.0
01fe22bcs230,Avni Rao,2024-11-10,ELE-128,84.08,1,E,Prof. Aditi Verma,3,30.0
01fe22bcs230,Avni Rao,2024-11-11,ELE-128,95.72,0,E,Prof. Aditi Verma,3,30.0
01fe22bcs230,Avni Rao,2024-11-12,ELE-128,85.67,0,E,Prof. Aditi Verma,3,30.0
01fe22bcs230,Avni Rao,2024-11-13,ELE-128,84.26,0,E,Prof. Aditi Verma,3,30.0
01fe22bcs230,Avni Rao,2024-11-14,ELE-128,67.36,1,E,Prof. Aditi Verma,3,30.0
01fe22bcs230,Avni Rao,2024-11-15,ELE-128,84.62,0,E,Prof. Aditi Verma,3,30.0
01fe22bcs230,Avni Rao,2024-11-16,ELE-128,96.47,0,E,Prof. Aditi Verma,3,30.0
01fe22bcs230,Avni Rao,2024-11-17,ELE-128,63.06,0,E,Prof. Aditi Verma,3,30.0
01fe22bcs230,Avni Rao,2024-11-08,COM-349,65.26,0,E,Prof. Aditi Verma,4,40.0
01fe22bcs230,Avni Rao,2024-11-09,COM-349,98.82,1,E,Prof. Aditi Verma,4,40.0
01fe22bcs230,Avni Rao,2024-11-10,COM-349,79.65,1,E,Prof. Aditi Verma,4,40.0
01fe22bcs230,Avni Rao,2024-11-11,COM-349,89.63,0,E,Prof. Aditi Verma,4,40.0
01fe22bcs230,Avni Rao,2024-11-12,COM-349,64.81,1,E,Prof. Aditi Verma,4,40.0
01fe22bcs230,Avni Rao,2024-11-13,COM-349,94.97,1,E,Prof. Aditi Verma,4,40.0
01fe22bcs230,Avni Rao,2024-11-14,COM-349,89.08,0,E,Prof. Aditi Verma,4,40.0
01fe22bcs230,Avni Rao,2024-11-15,COM-349,61.05,0,E,Prof. Aditi Verma,4,40.0
01fe22bcs230,Avni Rao,2024-11-16,COM-349,76.89,0,E,Prof. Aditi Verma,4,40.0
01fe22bcs230,Avni Rao,2024-11-17,COM-349,84.48,0,E,Prof. Aditi Verma,4,40.0
01fe22bcs366,Nisha Kumar,2024-11-08,COM-874,70.8,0,C,Dr. Ramesh Sharma,6,60.0
01fe22bcs366,Nisha Kumar,2024-11-09,COM-874,58.59,1,C,Dr. Ramesh Sharma,6,60.0
01fe22bcs366,Nisha Kumar,2024-11-10,COM-874,92.53,1,C,Dr. Ramesh Sharma,6,60.0
01fe22bcs366,Nisha Kumar,2024-11-11,COM-874,50.07,0,C,Dr. Ramesh Sharma,6,60.0
01fe22bcs366,Nisha Kumar,2024-11-12,COM-874,96.36,1,C,Dr. Ramesh Sharma,6,60.0
01fe22bcs366,Nisha Kumar,2024-11-13,COM-874,79.15,0,C,Dr. Ramesh Sharma,6,60.0
01fe22bcs366,Nisha Kumar,2024-11-14,COM-874,50.48,1,C,Dr. Ramesh Sharma,6,60.0
01fe22bcs366,Nisha Kumar,2024-11-15,COM-874,75.18,1,C,Dr. Ramesh Sharma,6,60.0
01fe22bcs366,Nisha Kumar,2024-11-16,COM-874,70.89,0,C,Dr. Ramesh Sharma,6,60.0
01fe22bcs366,Nisha Kumar,2024-11-17,COM-874,78.45,1,C,Dr. Ramesh Sharma,6,60.0
01fe22bcs138,Reyansh Iyer,2024-11-08,INF-519,96.02,1,B,Dr. Ramesh Sharma,4,40.0
01fe22bcs138,Reyansh Iyer,2024-11-09,INF-519,93.55,0,B,Dr. Ramesh Sharma,4,40.0
01fe22bcs138,Reyansh Iyer,2024-11-10,INF-519,90.29,1,B,Dr. Ramesh Sharma,4,40.0
01fe22bcs138,Reyansh Iyer,2024-11-11,INF-519,74.71,0,B,Dr. Ramesh Sharma,4,40.0
01fe22bcs138,Reyansh Iyer,2024-11-12,INF-519,63.17,0,B,Dr. Ramesh Sharma,4,40.0
01fe22bcs138,Reyansh Iyer,2024-11-13,INF-519,67.97,0,B,Dr. Ramesh Sharma,4,40.0
01fe22bcs138,Reyansh Iyer,2024-11-14,INF-519,65.9,1,B,Dr. Ramesh Sharma,4,40.0
01fe22bcs138,Reyansh Iyer,2024-11-15,INF-519,54.61,1,B,Dr. Ramesh Sharma,4,40.0
01fe22bcs138,Reyansh Iyer,2024-11-16,INF-519,97.16,0,B,Dr. Ramesh Sharma,4,40.0
01fe22bcs138,Reyansh Iyer,2024-11-17,INF-519,61.3,0,B,Dr. Ramesh Sharma,4,40.0
01fe22bcs138,Reyansh Iyer,2024-11-08,COM-874,94.23,1,B,Dr. Ramesh Sharma,8,80.0
01fe22bcs138,Reyansh Iyer,2024-11-09,COM-874,51.9,1,B,Dr. Ramesh Sharma,8,80.0
01fe22bcs138,Reyansh Iyer,2024-11-10,COM-874,98.11,0,B,Dr. Ramesh Sharma,8,80.0
01fe22bcs138,Reyansh Iyer,2024-11-11,COM-874,74.07,1,B,Dr. Ramesh Sharma,8,80.0
01fe22bcs138,Reyansh Iyer,2024-11-12,COM-874,77.57,1,B,Dr. Ramesh Sharma,8,80.0
01fe22bcs138,Reyansh Iyer,2024-11-13,COM-874,52.38,0,B,Dr. Ramesh Sharma,8,80.0
01fe22bcs138,Reyansh Iyer,2024-11-14,COM-874,51.09,1,B,Dr. Ramesh Sharma,8,80.0
01fe22bcs138,Reyansh Iyer,2024-11-15,COM-874,72.66,1,B,Dr. Ramesh Sharma,8,80.0
01fe22bcs138,Reyansh Iyer,2024-11-16,COM-874,57.7,1,B,Dr. Ramesh Sharma,8,80.0
01fe22bcs138,Reyansh Iyer,2024-11-17,COM-874,51.8,1,B,Dr. Ramesh Sharma,8,80.0
01fe22bcs514,Saanvi Joshi,2024-11-08,MEC-427,89.3,1,A,Prof. Aditi Verma,5,50.0
01fe22bcs514,Saanvi Joshi,2024-11-09,MEC-427,77.69,1,A,Prof. Aditi Verma,5,50.0
01fe22bcs514,Saanvi Joshi,2024-11-10,MEC-427,97.2,0,A,Prof. Aditi Verma,5,50.0
01fe22bcs514,Saanvi Joshi,2024-11-11,MEC-427,67.48,1,A,Prof. Aditi Verma,5,50.0
01fe22bcs514,Saanvi Joshi,2024-11-12,MEC-427,93.32,0,A,Prof. Aditi Verma,5,50.0
01fe22bcs514,Saanvi Joshi,2024-11-13,MEC-427,90.21,1,A,Prof. Aditi Verma,5,50.0
01fe22bcs514,Saanvi Joshi,2024-11-14,MEC-427,56.44,0,A,Prof. Aditi Verma,5,50.0
01fe22bcs514,Saanvi Joshi,2024-11-15,MEC-427,87.24,0,A,Prof. Aditi Verma,5,50.0
01fe22bcs514,Saanvi Joshi,2024-11-16,MEC-427,60.95,0,A,Prof. Aditi Verma,5,50.0
01fe22bcs514,Saanvi Joshi,2024-11-17,MEC-427,94.2,1,A,Prof. Aditi Verma,5,50.0
01fe22bcs785,Mihir Jain,2024-11-08,COM-349,50.19,0,A,Prof. Aditi Verma,3,30.0
01fe22bcs785,Mihir Jain,2024-11-09,COM-349,68.36,0,A,Prof. Aditi Verma,3,30.0
01fe22bcs785,Mihir Jain,2024-11-10,COM-349,63.25,0,A,Prof. Aditi Verma,3,30.0
01fe22bcs785,Mihir Jain,2024-11-11,COM-349,50.72,0,A,Prof. Aditi Verma,3,30.0
01fe22bcs785,Mihir Jain,2024-11-12,COM-349,61.39,1,A,Prof. Aditi Verma,3,30.0
01fe22bcs785,Mihir Jain,2024-11-13,COM-349,84.34,0,A,Prof. Aditi Verma,3,30.0
01fe22bcs785,Mihir Jain,2024-11-14,COM-349,55.52,1,A,Prof. Aditi Verma,3,30.0
01fe22bcs785,Mihir Jain,2024-11-15,COM-349,97.4,0,A,Prof. Aditi Verma,3,30.0
01fe22bcs785,Mihir Jain,2024-11-16,COM-349,84.57,0,A,Prof. Aditi Verma,3,30.0
01fe22bcs785,Mihir Jain,2024-11-17,COM-349,90.62,1,A,Prof. Aditi Verma,3,30.0
01fe22bcs341,Ananya Mishra,2024-11-08,COM-874,77.56,0,B,Dr. Ramesh Sharma,5,50.0
01fe22bcs341,Ananya Mishra,2024-11-09,COM-874,79.81,1,B,Dr. Ramesh Sharma,5,50.0
01fe22bcs341,Ananya Mishra,2024-11-10,COM-874,51.88,0,B,Dr. Ramesh Sharma,5,50.0
01fe22bcs341,Ananya Mishra,2024-11-11,COM-874,93.35,1,B,Dr. Ramesh Sharma,5,50.0
01fe22bcs341,Ananya Mishra,2024-11-12,COM-874,81.01,1,B,Dr. Ramesh Sharma,5,50.0
01fe22bcs341,Ananya Mishra,2024-11-13,COM-874,84.41,1,B,Dr. Ramesh Sharma,5,50.0
01fe22bcs341,Ananya Mishra,2024-11-14,COM-874,92.72,0,B,Dr. Ramesh Sharma,5,50.0
01fe22bcs341,Ananya Mishra,2024-11-15,COM-874,94.48,0,B,Dr. Ramesh Sharma,5,50.0
01fe22bcs341,Ananya Mishra,2024-11-16,COM-874,92.75,0,B,Dr. Ramesh Sharma,5,50.0
01fe22bcs341,Ananya Mishra,2024-11-17,COM-874,66.21,1,B,Dr. Ramesh Sharma,5,50.0
01fe22bcs341,Ananya Mishra,2024-11-08,MEC-427,69.21,1,B,Dr. Ramesh Sharma,6,60.0
01fe22bcs341,Ananya Mishra,2024-11-09,MEC-427,55.37,1,B,Dr. Ramesh Sharma,6,60.0
01fe22bcs341,Ananya Mishra,2024-11-10,MEC-427,54.96,1,B,Dr. Ramesh Sharma,6,60.0
01fe22bcs341,Ananya Mishra,2024-11-11,MEC-427,57.36,0,B,Dr. Ramesh Sharma,6,60.0
01fe22bcs341,Ananya Mishra,2024-11-12,MEC-427,78.89,0,B,Dr. Ramesh Sharma,6,60.0
01fe22bcs341,Ananya Mishra,2024-11-13,MEC-427,64.93,0,B,Dr. Ramesh Sharma,6,60.0
01fe22bcs341,Ananya Mishra,2024-11-14,MEC-427,63.81,1,B,Dr. Ramesh Sharma,6,60.0
01fe22bcs341,Ananya Mishra,2024-11-15,MEC-427,50.76,0,B,Dr. Ramesh Sharma,6,60.0
01fe22bcs341,Ananya Mishra,2024-11-16,MEC-427,55.8,1,B,Dr. Ramesh Sharma,6,60.0
01fe22bcs341,Ananya Mishra,2024-11-17,MEC-427,61.61,1,B,Dr. Ramesh Sharma,6,60.0
01fe22bcs343,Avni Chopra,2024-11-08,COM-874,98.79,0,D,Dr. Vikram Patel,1,10.0
01fe22bcs343,Avni Chopra,2024-11-09,COM-874,70.49,0,D,Dr. Vikram Patel,1,10.0
01fe22bcs343,Avni Chopra,2024-11-10,COM-874,87.37,1,D,Dr. Vikram Patel,1,10.0
01fe22bcs343,Avni Chopra,2024-11-11,COM-874,93.25,0,D,Dr. Vikram Patel,1,10.0
01fe22bcs343,Avni Chopra,2024-11-12,COM-874,70.32,0,D,Dr. Vikram Patel,1,10.0
01fe22bcs343,Avni Chopra,2024-11-13,COM-874,63.32,0,D,Dr. Vikram Patel,1,10.0
01fe22bcs343,Avni Chopra,2024-11-14,COM-874,83.1,0,D,Dr. Vikram Patel,1,10.0
01fe22bcs343,Avni Chopra,2024-11-15,COM-874,56.72,0,D,Dr. Vikram Patel,1,10.0
01fe22bcs343,Avni Chopra,2024-11-16,COM-874,52.72,0,D,Dr. Vikram Patel,1,10.0
01fe22bcs343,Avni Chopra,2024-11-17,COM-874,73.5,0,D,Dr. Vikram Patel,1,10.0
01fe22bcs343,Avni Chopra,2024-11-08,INF-519,63.29,1,D,Dr. Vikram Patel,7,70.0
01fe22bcs343,Avni Chopra,2024-11-09,INF-519,76.13,1,D,Dr. Vikram Patel,7,70.0
01fe22bcs343,Avni Chopra,2024-11-10,INF-519,95.23,1,D,Dr. Vikram Patel,7,70.0
01fe22bcs343,Avni Chopra,2024-11-11,INF-519,96.93,0,D,Dr. Vikram Patel,7,70.0
01fe22bcs343,Avni Chopra,2024-11-12,INF-519,80.6,1,D,Dr. Vikram Patel,7,70.0
01fe22bcs343,Avni Chopra,2024-11-13,INF-519,77.26,0,D,Dr. Vikram Patel,7,70.0
01fe22bcs343,Avni Chopra,2024-11-14,INF-519,54.92,1,D,Dr. Vikram Patel,7,70.0
01fe22bcs343,Avni Chopra,2024-11-15,INF-519,97.35,1,D,Dr. Vikram Patel,7,70.0
01fe22bcs343,Avni Chopra,2024-11-16,INF-519,58.26,0,D,Dr. Vikram Patel,7,70.0
01fe22bcs343,Avni Chopra,2024-11-17,INF-519,63.22,1,D,Dr. Vikram Patel,7,70.0
01fe22bcs269,Meera Menon,2024-11-08,ELE-128,97.86,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs269,Meera Menon,2024-11-09,ELE-128,61.25,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs269,Meera Menon,2024-11-10,ELE-128,95.65,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs269,Meera Menon,2024-11-11,ELE-128,73.11,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs269,Meera Menon,2024-11-12,ELE-128,75.79,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs269,Meera Menon,2024-11-13,ELE-128,99.78,1,A,Dr. Priya Gupta,7,70.0
01fe22bcs269,Meera Menon,2024-11-14,ELE-128,68.49,0,A,Dr. Priya Gupta,7,70.0
01fe22bcs269,Meera Menon,2024-11-15,ELE-128,54.31,1,A,Dr. Priya Gupta,7,70.0
