student_id,student_name,division,course_code,course_name,faculty_id,faculty_name,faculty_email,class_date,is_present,classes_attended,total_classes,attendance_percentage,isa1_score,isa2_score,assignment_score,total_score,performance_status,last_updated
STU047,Student 47,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-06,True,28,30,93.33,12,17,5,34,Above Threshold,2024-12-03
STU047,Student 47,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-11,True,29,30,96.67,12,17,5,34,Above Threshold,2024-12-03
STU047,Student 47,C,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-13,True,30,30,100.0,12,17,5,34,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-04,True,1,30,3.33,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-09,True,2,30,6.67,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-11,True,3,30,10.0,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-16,True,4,30,13.33,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-18,True,5,30,16.67,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-23,True,6,30,20.0,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-25,False,6,30,20.0,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-09-30,True,7,30,23.33,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-02,True,8,30,26.67,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-07,True,9,30,30.0,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-09,True,10,30,33.33,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-14,True,11,30,36.67,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-16,True,12,30,40.0,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-21,True,13,30,43.33,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-23,True,14,30,46.67,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-28,True,15,30,50.0,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-10-30,False,15,30,50.0,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-04,True,16,30,53.33,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-06,True,17,30,56.67,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-11,True,18,30,60.0,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-13,False,18,30,60.0,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-18,True,19,30,63.33,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-20,True,20,30,66.67,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-25,True,21,30,70.0,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-11-27,True,22,30,73.33,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-02,False,22,30,73.33,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-04,True,23,30,76.67,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-09,True,24,30,80.0,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-11,True,25,30,83.33,16,19,2,37,Above Threshold,2024-12-03
STU048,Student 48,A,CS101,Introduction to Programming,F001,Dr. Smith,smith@university.edu,2024-12-16,False,25,30,83.33,16,19,2,37,Above Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-05,True,1,30,3.33,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-10,False,1,30,3.33,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-12,True,2,30,6.67,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-17,True,3,30,10.0,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-19,False,3,30,10.0,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-24,True,4,30,13.33,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-26,False,4,30,13.33,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-01,True,5,30,16.67,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-03,True,6,30,20.0,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-08,True,7,30,23.33,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-10,True,8,30,26.67,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-15,True,9,30,30.0,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-17,True,10,30,33.33,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-22,True,11,30,36.67,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-24,True,12,30,40.0,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-29,True,13,30,43.33,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-31,True,14,30,46.67,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-05,True,15,30,50.0,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-07,True,16,30,53.33,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-12,True,17,30,56.67,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-14,False,17,30,56.67,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-19,True,18,30,60.0,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-21,True,19,30,63.33,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-26,True,20,30,66.67,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-28,True,21,30,70.0,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-03,True,22,30,73.33,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-05,False,22,30,73.33,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-10,True,23,30,76.67,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-12,False,23,30,76.67,2,0,10,12,Below Threshold,2024-12-03
STU049,Student 49,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-17,True,24,30,80.0,2,0,10,12,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-05,True,1,30,3.33,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-10,True,2,30,6.67,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-12,False,2,30,6.67,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-17,True,3,30,10.0,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-19,True,4,30,13.33,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-24,True,5,30,16.67,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-26,True,6,30,20.0,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-01,False,6,30,20.0,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-03,False,6,30,20.0,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-08,True,7,30,23.33,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-10,True,8,30,26.67,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-15,True,9,30,30.0,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-17,True,10,30,33.33,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-22,True,11,30,36.67,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-24,True,12,30,40.0,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-29,True,13,30,43.33,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-31,True,14,30,46.67,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-05,True,15,30,50.0,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-07,True,16,30,53.33,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-12,True,17,30,56.67,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-14,True,18,30,60.0,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-19,True,19,30,63.33,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-21,False,19,30,63.33,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-26,True,20,30,66.67,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-28,True,21,30,70.0,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-03,True,22,30,73.33,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-05,True,23,30,76.67,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-10,True,24,30,80.0,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-12,True,25,30,83.33,7,0,2,9,Below Threshold,2024-12-03
STU050,Student 50,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-17,True,26,30,86.67,7,0,2,9,Below Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-04,True,1,30,3.33,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-06,True,2,30,6.67,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-11,False,2,30,6.67,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-13,True,3,30,10.0,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-18,True,4,30,13.33,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-20,True,5,30,16.67,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-25,True,6,30,20.0,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-09-27,True,7,30,23.33,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-02,True,8,30,26.67,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-04,True,9,30,30.0,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-09,True,10,30,33.33,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-11,True,11,30,36.67,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-16,True,12,30,40.0,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-18,True,13,30,43.33,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-23,True,14,30,46.67,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-25,False,14,30,46.67,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-10-30,True,15,30,50.0,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-01,True,16,30,53.33,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-06,True,17,30,56.67,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-08,True,18,30,60.0,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-13,True,19,30,63.33,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-15,False,19,30,63.33,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-20,True,20,30,66.67,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-22,False,20,30,66.67,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-27,True,21,30,70.0,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-11-29,True,22,30,73.33,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-04,True,23,30,76.67,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-06,True,24,30,80.0,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-11,False,24,30,80.0,16,14,4,34,Above Threshold,2024-12-03
STU051,Student 51,C,CS101,Introduction to Programming,F005,Dr. Davis,davis@university.edu,2024-12-13,False,24,30,80.0,16,14,4,34,Above Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-05,True,1,30,3.33,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-10,True,2,30,6.67,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-12,True,3,30,10.0,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-17,True,4,30,13.33,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-19,True,5,30,16.67,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-24,True,6,30,20.0,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-26,True,7,30,23.33,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-01,False,7,30,23.33,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-03,False,7,30,23.33,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-08,True,8,30,26.67,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-10,True,9,30,30.0,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-15,True,10,30,33.33,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-17,True,11,30,36.67,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-22,True,12,30,40.0,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-24,True,13,30,43.33,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-29,True,14,30,46.67,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-31,True,15,30,50.0,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-05,True,16,30,53.33,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-07,True,17,30,56.67,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-12,True,18,30,60.0,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-14,True,19,30,63.33,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-19,True,20,30,66.67,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-21,True,21,30,70.0,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-26,True,22,30,73.33,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-11-28,True,23,30,76.67,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-03,True,24,30,80.0,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-05,True,25,30,83.33,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-10,True,26,30,86.67,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-12,True,27,30,90.0,4,9,6,19,Below Threshold,2024-12-03
STU052,Student 52,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-12-17,True,28,30,93.33,4,9,6,19,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-05,False,0,30,0.0,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-10,True,1,30,3.33,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-12,True,2,30,6.67,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-17,True,3,30,10.0,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-19,True,4,30,13.33,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-24,False,4,30,13.33,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-09-26,False,4,30,13.33,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-01,True,5,30,16.67,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-03,False,5,30,16.67,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-08,True,6,30,20.0,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-10,False,6,30,20.0,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-15,False,6,30,20.0,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-17,True,7,30,23.33,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-22,True,8,30,26.67,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-24,True,9,30,30.0,8,2,0,10,Below Threshold,2024-12-03
STU053,Student 53,B,CS101,Introduction to Programming,F003,Dr. Williams,williams@university.edu,2024-10-29,True,10,30,33.33,8,2,0,10,Below Threshold,2024-12-03
